recipeID,Num. of servings,ID,Food name,Amount,Unit
002d8de8224ac5a3d6ac5614a745e415c4782a30,2,17028,＜調味料類＞　（だし類）　顆粒和風だし,1,小/小匙
002d8de8224ac5a3d6ac5614a745e415c4782a30,2,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,1,大/大匙
002d8de8224ac5a3d6ac5614a745e415c4782a30,2,17008,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ,1,大/大匙
00024e128402d95653371ed4e0f8de11d42b291f,5,1083,こめ　［水稲穀粒］　精白米　うるち米,3,合
00024e128402d95653371ed4e0f8de11d42b291f,5,9050,ひじき　ほしひじき　ステンレス釜　乾,50,g
00024e128402d95653371ed4e0f8de11d42b291f,5,6214,（にんじん類）　にんじん　根　皮なし　生,5,cm
00024e128402d95653371ed4e0f8de11d42b291f,5,8016,（しめじ類）　ぶなしめじ　生,0.5,袋
00024e128402d95653371ed4e0f8de11d42b291f,5,17138,＜調味料類＞　（その他）　料理酒,3,大/大匙
00024e128402d95653371ed4e0f8de11d42b291f,5,17029,＜調味料類＞　（だし類）　めんつゆ　ストレート,0.5,大/大匙
00024e128402d95653371ed4e0f8de11d42b291f,5,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,0.5,大/大匙
00024e128402d95653371ed4e0f8de11d42b291f,5,17012,＜調味料類＞　（食塩類）　食塩,0.5,小/小匙
000253a79f488ebb282a354027a26ed83130e4bc,2,1063,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾,180,g
000253a79f488ebb282a354027a26ed83130e4bc,2,7006,アボカド　生,1,個片丁株玉房
000253a79f488ebb282a354027a26ed83130e4bc,2,9047,わかめ　めかぶわかめ　生,30,g
000253a79f488ebb282a354027a26ed83130e4bc,2,10263,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ライト,1,缶/カン
000253a79f488ebb282a354027a26ed83130e4bc,2,17030,＜調味料類＞　（だし類）　めんつゆ　三倍濃縮,50,CC
000253a79f488ebb282a354027a26ed83130e4bc,2,nan,#N/A,nan,nan
000253a79f488ebb282a354027a26ed83130e4bc,2,9004,あまのり　焼きのり,NA,適量、お好み
000258703897f48e614ae90eaa991dc0cca04a55,None,17042,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,NA,適量、お好み
000258703897f48e614ae90eaa991dc0cca04a55,None,17063,＜香辛料類＞　こしょう　黒　粉,NA,適量、お好み
000258703897f48e614ae90eaa991dc0cca04a55,None,1031,こむぎ　［パン類］　フランスパン,1,個片丁株玉房
000261e8bf5e3a70b84ff78d6d1bf23c21be6d85,2,6191,（なす類）　なす　果実　生,2,個片丁株玉房
000261e8bf5e3a70b84ff78d6d1bf23c21be6d85,2,6245,（ピーマン類）　青ピーマン　果実　生,1,個片丁株玉房
000261e8bf5e3a70b84ff78d6d1bf23c21be6d85,2,14002,（植物油脂類）　ごま油,1,大/大匙
000261e8bf5e3a70b84ff78d6d1bf23c21be6d85,2,99999,水,nan,nan
000261e8bf5e3a70b84ff78d6d1bf23c21be6d85,2,3003,（砂糖類）　車糖　上白糖,1.5,大/大匙
000261e8bf5e3a70b84ff78d6d1bf23c21be6d85,2,17046,＜調味料類＞　（みそ類）　米みそ　赤色辛みそ,1,大/大匙
000261e8bf5e3a70b84ff78d6d1bf23c21be6d85,2,99999,水,nan,nan
0002724143c102e1c4613f61c051db5d3e208bd2,18,15116,＜チョコレート類＞　ミルクチョコレート,65,g
0002724143c102e1c4613f61c051db5d3e208bd2,18,14017,（バター類）　無発酵バター　有塩バター,50,g
0002724143c102e1c4613f61c051db5d3e208bd2,18,13014,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,70,g
0002724143c102e1c4613f61c051db5d3e208bd2,18,16048,＜コーヒー・ココア類＞　ココア　ピュアココア,40,g
0002724143c102e1c4613f61c051db5d3e208bd2,18,1015,こむぎ　［小麦粉］　薄力粉　1等,20,g
0002724143c102e1c4613f61c051db5d3e208bd2,18,12010,鶏卵　卵黄　生,3,個片丁株玉房
0002724143c102e1c4613f61c051db5d3e208bd2,18,3003,（砂糖類）　車糖　上白糖,65,g
0002724143c102e1c4613f61c051db5d3e208bd2,18,12014,鶏卵　卵白　生,3,個片丁株玉房
0002796f6810e15e73bbe2af3c5fc3dd524bdf74,None,1176,こむぎ　［パン類］　角形食パン　耳,6,NA
0002796f6810e15e73bbe2af3c5fc3dd524bdf74,None,13010,＜牛乳及び乳製品＞　（粉乳類）　脱脂粉乳,2,大/大匙
0002796f6810e15e73bbe2af3c5fc3dd524bdf74,None,3030,（砂糖類）　てんさい含蜜糖,1,大/大匙
0002796f6810e15e73bbe2af3c5fc3dd524bdf74,None,14006,（植物油脂類）　調合油,NA,適量、お好み
00028304fb50bcfa368afa7a772c2bd49b69361f,2.5,6291,（もやし類）　りょくとうもやし　生,200,g
00028304fb50bcfa368afa7a772c2bd49b69361f,2.5,17058,＜香辛料類＞　からし　練り,0.5,小/小匙
00028304fb50bcfa368afa7a772c2bd49b69361f,2.5,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,大/大匙
000290f0b8b42b39e7286a8bc272868445247f8d,None,6095,しそ　葉　生,2,束
000290f0b8b42b39e7286a8bc272868445247f8d,None,17012,＜調味料類＞　（食塩類）　食塩,30,g
000290f0b8b42b39e7286a8bc272868445247f8d,None,3003,（砂糖類）　車糖　上白糖,500,g
000290f0b8b42b39e7286a8bc272868445247f8d,None,16014,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　連続式蒸留しょうちゅう,1800,CC
000291a399b5cc93042b3c6bd1244af35f9288ed,None,代表名,#N/A,NA,NA
000291a399b5cc93042b3c6bd1244af35f9288ed,None,15074,＜ケーキ・ペストリー類＞　スポンジケーキ,1,箱
000291a399b5cc93042b3c6bd1244af35f9288ed,None,13014,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,200,g
000291a399b5cc93042b3c6bd1244af35f9288ed,None,15116,＜チョコレート類＞　ミルクチョコレート,2,枚
000291a399b5cc93042b3c6bd1244af35f9288ed,None,代表名,#N/A,NA,NA
000291a399b5cc93042b3c6bd1244af35f9288ed,None,15116,＜チョコレート類＞　ミルクチョコレート,1,枚
000291a399b5cc93042b3c6bd1244af35f9288ed,None,15115,＜チョコレート類＞　ホワイトチョコレート,1,枚
0002b0ce068c52d1eeadd72827d633d8f648a070,2,6191,（なす類）　なす　果実　生,4,個片丁株玉房
0002b0ce068c52d1eeadd72827d633d8f648a070,2,16011,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,1,大/大匙
0002b0ce068c52d1eeadd72827d633d8f648a070,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,大/大匙
0002b0ce068c52d1eeadd72827d633d8f648a070,2,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,1,大/大匙
0002b0ce068c52d1eeadd72827d633d8f648a070,2,17069,＜香辛料類＞　しょうが　おろし,0.5,小/小匙
0002ba4cf1728e44dfa1e50215454122cebb0795,2,10362,＜いか・たこ類＞　（たこ類）　まだこ　ゆで,100,g
0002ba4cf1728e44dfa1e50215454122cebb0795,2,6153,（たまねぎ類）　たまねぎ　りん茎　生,0.5,個片丁株玉房
0002ba4cf1728e44dfa1e50215454122cebb0795,2,14001,（植物油脂類）　オリーブ油,2,小/小匙
0002ba4cf1728e44dfa1e50215454122cebb0795,2,17012,＜調味料類＞　（食塩類）　食塩,0.5,小/小匙
0002ba4cf1728e44dfa1e50215454122cebb0795,2,17063,＜香辛料類＞　こしょう　黒　粉,NA,適量、お好み
0002ba4cf1728e44dfa1e50215454122cebb0795,2,17017,＜調味料類＞　（食酢類）　果実酢　ぶどう酢,2,小/小匙
0002ba4cf1728e44dfa1e50215454122cebb0795,2,6239,パセリ　葉　生,1,小/小匙
0002ba4cf1728e44dfa1e50215454122cebb0795,2,6182,（トマト類）　赤色トマト　果実　生,1,個片丁株玉房
0002ba5fc21ddfacede80f2a8bafee1407ed5b8a,2,NA,#N/A,250,CC
0002ba5fc21ddfacede80f2a8bafee1407ed5b8a,2,9049,てんぐさ　粉寒天,1,小/小匙
0002ba5fc21ddfacede80f2a8bafee1407ed5b8a,2,13025,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖,3,大/大匙
0002ba5fc21ddfacede80f2a8bafee1407ed5b8a,2,nan,#N/A,nan,nan
0002ba5fc21ddfacede80f2a8bafee1407ed5b8a,2,NA,#N/A,1,小/小匙
0002bb38a6c59a4ecff497033f63c969ea55617b,8,5012,（くり類）　日本ぐり　甘露煮,10,個片丁株玉房
0002bb38a6c59a4ecff497033f63c969ea55617b,8,13014,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,200,CC
0002bb38a6c59a4ecff497033f63c969ea55617b,8,13003,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,3,大/大匙
0002bb38a6c59a4ecff497033f63c969ea55617b,8,16017,＜アルコール飲料類＞　（蒸留酒類）　ブランデー,1,小/小匙
0002bb38a6c59a4ecff497033f63c969ea55617b,8,3003,（砂糖類）　車糖　上白糖,4,小/小匙
0002bb38a6c59a4ecff497033f63c969ea55617b,8,15047,＜和干菓子類＞　ごかぼう,1,枚
002d9059472c07079e11ce941d135fec4c11aa80,None,12010,鶏卵　卵黄　生,2,個片丁株玉房
002d9059472c07079e11ce941d135fec4c11aa80,None,3003,（砂糖類）　車糖　上白糖,40,g
002d9059472c07079e11ce941d135fec4c11aa80,None,13003,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,100,CC
002d9059472c07079e11ce941d135fec4c11aa80,None,13014,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,100,CC
002d9059472c07079e11ce941d135fec4c11aa80,None,NA,#N/A,0.5,個片丁株玉房
002d922306c49d16276bfbd9d2c54ded2a5472cd,1,13040,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,1,枚
002d922306c49d16276bfbd9d2c54ded2a5472cd,1,9004,あまのり　焼きのり,1,摘み/少々
002d922306c49d16276bfbd9d2c54ded2a5472cd,1,17036,＜調味料類＞　（トマト加工品類）　トマトケチャップ,1,摘み/少々
002d922306c49d16276bfbd9d2c54ded2a5472cd,1,11176,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ロースハム,1,枚
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,6317,れんこん　根茎　生,350,g
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,11163,＜畜肉類＞　ぶた　［ひき肉］　生,50,g
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,4032,だいず　［豆腐・油揚げ類］　木綿豆腐,50,g
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,8013,しいたけ　乾しいたけ　乾,1.5,個片丁株玉房
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,6214,（にんじん類）　にんじん　根　皮なし　生,NA,適量、お好み
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,12004,鶏卵　全卵　生,1,個片丁株玉房
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,2034,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,2,大/大匙
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,大/大匙
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,17036,＜調味料類＞　（トマト加工品類）　トマトケチャップ,3,大/大匙
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,3003,（砂糖類）　車糖　上白糖,1.5,大/大匙
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,17015,＜調味料類＞　（食酢類）　穀物酢,1.5,大/大匙
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,99999,水,0.5,杯/カップ
002d96ff4cdd4501d0293dcb99f7d127405a7051,3.5,6226,（ねぎ類）　根深ねぎ　葉　軟白　生,0.5,本
002d8f86193c890fc19699620a042483f2a0f60e,None,2010,＜いも類＞　（さといも類）　さといも　球茎　生,6,個片丁株玉房
002d8f86193c890fc19699620a042483f2a0f60e,None,6214,（にんじん類）　にんじん　根　皮なし　生,0.5,本
002d8f86193c890fc19699620a042483f2a0f60e,None,8039,しいたけ　生しいたけ　菌床栽培　生,5,枚
002d8f86193c890fc19699620a042483f2a0f60e,None,10381,＜水産練り製品＞　焼き竹輪,1,袋
002d8f86193c890fc19699620a042483f2a0f60e,None,17021,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,1.5,杯/カップ
002d8f86193c890fc19699620a042483f2a0f60e,None,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,3,大/大匙
002d8f86193c890fc19699620a042483f2a0f60e,None,17138,＜調味料類＞　（その他）　料理酒,2,大/大匙
002d8f86193c890fc19699620a042483f2a0f60e,None,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,2,大/大匙
002d8f86193c890fc19699620a042483f2a0f60e,None,3003,（砂糖類）　車糖　上白糖,2,大/大匙
002d9ac922fad9887e443aa96533a61cccd215ec,2.5,11123,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,200,g
002d9ac922fad9887e443aa96533a61cccd215ec,2.5,6153,（たまねぎ類）　たまねぎ　りん茎　生,1,個片丁株玉房
002d9ac922fad9887e443aa96533a61cccd215ec,2.5,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,50,CC
002d9ac922fad9887e443aa96533a61cccd215ec,2.5,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,50,CC
002d9ac922fad9887e443aa96533a61cccd215ec,2.5,6365,（しょうが類）　しょうが　根茎　皮なし　生　おろし,4.5,cm
002d9ac922fad9887e443aa96533a61cccd215ec,2.5,17076,＜香辛料類＞　にんにく　おろし,1,摘み/少々
002dacdd741249df16d50f154d8bd6ccbb17a56d,None,6136,（だいこん類）　切干しだいこん　乾,300,g
002dacdd741249df16d50f154d8bd6ccbb17a56d,None,6150,たけのこ　若茎　ゆで,1,本
002dacdd741249df16d50f154d8bd6ccbb17a56d,None,17028,＜調味料類＞　（だし類）　顆粒和風だし,3,小/小匙
002dacdd741249df16d50f154d8bd6ccbb17a56d,None,3003,（砂糖類）　車糖　上白糖,3,大/大匙
002dacdd741249df16d50f154d8bd6ccbb17a56d,None,99999,水,900,CC
002dacdd741249df16d50f154d8bd6ccbb17a56d,None,17138,＜調味料類＞　（その他）　料理酒,2,大/大匙
002dacdd741249df16d50f154d8bd6ccbb17a56d,None,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,2,大/大匙
002dacdd741249df16d50f154d8bd6ccbb17a56d,None,17046,＜調味料類＞　（みそ類）　米みそ　赤色辛みそ,2,大/大匙
0002c65428bfc7f8a85631d033a1ce2facf830b8,None,1116,こめ　［うるち米製品］　米こうじ,NA,適量、お好み
002db428fce4b6b4c1255a1eab23e2cd25019a34,10,1075,こむぎ　［その他］　しゅうまいの皮　生,10,枚
002db428fce4b6b4c1255a1eab23e2cd25019a34,10,4046,だいず　［納豆類］　糸引き納豆,1,袋
002db428fce4b6b4c1255a1eab23e2cd25019a34,10,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,小/小匙
002db428fce4b6b4c1255a1eab23e2cd25019a34,10,14006,（植物油脂類）　調合油,2,大/大匙
002db428fce4b6b4c1255a1eab23e2cd25019a34,10,14002,（植物油脂類）　ごま油,2,大/大匙
0002cdd7ff458f44d047ae59ffe8cbe297367d6a,2,4042,だいず　［豆腐・油揚げ類］　凍り豆腐　乾,2,枚
0002cdd7ff458f44d047ae59ffe8cbe297367d6a,2,2034,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,NA,適量、お好み
0002cdd7ff458f44d047ae59ffe8cbe297367d6a,2,6226,（ねぎ類）　根深ねぎ　葉　軟白　生,0.5,本
0002cdd7ff458f44d047ae59ffe8cbe297367d6a,2,6038,かぶ　根　皮なし　生,2,個片丁株玉房
0002cdd7ff458f44d047ae59ffe8cbe297367d6a,2,17021,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,NA,適量、お好み
0002cdd7ff458f44d047ae59ffe8cbe297367d6a,2,3003,（砂糖類）　車糖　上白糖,0.5,大/大匙
0002cdd7ff458f44d047ae59ffe8cbe297367d6a,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,大/大匙
002db96708b846719e4b8bcd4f0376cae4808e8f,None,2023,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　生,200,g
002db96708b846719e4b8bcd4f0376cae4808e8f,None,12004,鶏卵　全卵　生,2,個片丁株玉房
002db96708b846719e4b8bcd4f0376cae4808e8f,None,17087,＜調味料類＞　（しょうゆ類）　だししょうゆ,2,小/小匙
002db96708b846719e4b8bcd4f0376cae4808e8f,None,6228,（ねぎ類）　こねぎ　葉　生,NA,適量、お好み
002dc00b7a94937cff3b3a511a22162b7bb2046d,None,1026,こむぎ　［パン類］　角形食パン　食パン,1,枚
002dc00b7a94937cff3b3a511a22162b7bb2046d,None,7107,バナナ　生,1,個片丁株玉房
002dc00b7a94937cff3b3a511a22162b7bb2046d,None,4029,だいず　［全粒・全粒製品］　きな粉　黄大豆　全粒大豆,3,大/大匙
002dc00b7a94937cff3b3a511a22162b7bb2046d,None,3003,（砂糖類）　車糖　上白糖,1.5,大/大匙
002ddcea49e8ddb49f96ed60b193ac7c845c3189,None,1146,こむぎ　［小麦粉］　プレミックス粉　お好み焼き用,400,g
002ddcea49e8ddb49f96ed60b193ac7c845c3189,None,12004,鶏卵　全卵　生,5,個片丁株玉房
002ddcea49e8ddb49f96ed60b193ac7c845c3189,None,99999,水,1400,CC
002ddcea49e8ddb49f96ed60b193ac7c845c3189,None,17028,＜調味料類＞　（だし類）　顆粒和風だし,1,袋
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,6214,（にんじん類）　にんじん　根　皮なし　生,1,本
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,6245,（ピーマン類）　青ピーマン　果実　生,3,個片丁株玉房
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,11123,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,60,g
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,3,大/大匙
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,2,大/大匙
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,3022,（その他）　はちみつ,1,大/大匙
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,17138,＜調味料類＞　（その他）　料理酒,1,大/大匙
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,17028,＜調味料類＞　（だし類）　顆粒和風だし,1,中
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,14002,（植物油脂類）　ごま油,NA,適量、お好み
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,5018,ごま　いり,NA,適量、お好み
002de6c133cdfe67ffd1b7efa9b4d3f25838b1d1,3,17073,＜香辛料類＞　とうがらし　粉,1,摘み/少々
0002d104c12d6695f40acbbbaf723564165847d2,4,6233,はくさい　結球葉　生,0.5,個片丁株玉房
0002d104c12d6695f40acbbbaf723564165847d2,4,10205,＜魚類＞　（たら類）　まだら　生,2.5,個片丁株玉房
0002d104c12d6695f40acbbbaf723564165847d2,4,4040,だいず　［豆腐・油揚げ類］　油揚げ　生,2.5,枚
0002d104c12d6695f40acbbbaf723564165847d2,4,18002,中国料理　点心類　ぎょうざ,14,個片丁株玉房
0002d104c12d6695f40acbbbaf723564165847d2,4,12004,鶏卵　全卵　生,4,個片丁株玉房
0002d104c12d6695f40acbbbaf723564165847d2,4,6236,はくさい　漬物　キムチ,NA,適量、お好み
0002d104c12d6695f40acbbbaf723564165847d2,4,17024,＜調味料類＞　（だし類）　鶏がらだし,NA,NA
0002d104c12d6695f40acbbbaf723564165847d2,4,17021,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,1000,CC
0002d104c12d6695f40acbbbaf723564165847d2,4,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,4,大/大匙
0002d104c12d6695f40acbbbaf723564165847d2,4,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,3,大/大匙
0002d104c12d6695f40acbbbaf723564165847d2,4,17138,＜調味料類＞　（その他）　料理酒,2,大/大匙
0002d104c12d6695f40acbbbaf723564165847d2,4,3003,（砂糖類）　車糖　上白糖,1,小/小匙
002de9a7ed8c4705d5c679d0beb0a36f8a948fe7,2,6150,たけのこ　若茎　ゆで,3,cm
002de9a7ed8c4705d5c679d0beb0a36f8a948fe7,2,6201,（なばな類）　和種なばな　花らい・茎　生,1,個片丁株玉房
002de9a7ed8c4705d5c679d0beb0a36f8a948fe7,2,11183,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン　ばらベーコン　,2,枚
002de9a7ed8c4705d5c679d0beb0a36f8a948fe7,2,6172,とうがらし　果実　乾,1,個片丁株玉房
002de9a7ed8c4705d5c679d0beb0a36f8a948fe7,2,6223,（にんにく類）　にんにく　りん茎　生,1,個片丁株玉房
002de9a7ed8c4705d5c679d0beb0a36f8a948fe7,2,14001,（植物油脂類）　オリーブ油,1,大/大匙
002de9a7ed8c4705d5c679d0beb0a36f8a948fe7,2,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
002de9a7ed8c4705d5c679d0beb0a36f8a948fe7,2,17063,＜香辛料類＞　こしょう　黒　粉,1,摘み/少々
002de9a7ed8c4705d5c679d0beb0a36f8a948fe7,2,7155,（かんきつ類）　レモン　全果　生,NA,適量、お好み
002decf0da21219673bd6b0f944e03836ca1b544,None,11163,＜畜肉類＞　ぶた　［ひき肉］　生,200,g
002decf0da21219673bd6b0f944e03836ca1b544,None,6205,にがうり　果実　生,0.5,個片丁株玉房
002decf0da21219673bd6b0f944e03836ca1b544,None,6207,（にら類）　にら　葉　生,0.5,個片丁株玉房
002decf0da21219673bd6b0f944e03836ca1b544,None,6061,（キャベツ類）　キャベツ　結球葉　生,3.5,枚
002decf0da21219673bd6b0f944e03836ca1b544,None,6103,（しょうが類）　しょうが　根茎　皮なし　生,1,大/大匙
002decf0da21219673bd6b0f944e03836ca1b544,None,17012,＜調味料類＞　（食塩類）　食塩,0.5,小/小匙
002decf0da21219673bd6b0f944e03836ca1b544,None,17093,＜調味料類＞　（だし類）　顆粒中華だし,0.5,小/小匙
002decf0da21219673bd6b0f944e03836ca1b544,None,14002,（植物油脂類）　ごま油,1,摘み/少々
002decf0da21219673bd6b0f944e03836ca1b544,None,1074,こむぎ　［その他］　ぎょうざの皮　生,25,枚
002decf0da21219673bd6b0f944e03836ca1b544,None,99999,水,NA,適量、お好み
00030d22ac63582510a42e2b4bf0c9e409700f98,2,1088,こめ　［水稲めし］　精白米　うるち米,4,杯/カップ
00030d22ac63582510a42e2b4bf0c9e409700f98,2,9022,（こんぶ類）　塩昆布,3,摘み/少々
00030d22ac63582510a42e2b4bf0c9e409700f98,2,10056,＜魚類＞　（いわし類）　しらす干し　半乾燥品,2,大/大匙
00030d22ac63582510a42e2b4bf0c9e409700f98,2,10091,＜魚類＞　（かつお類）　加工品　かつお節,1,袋
00030d22ac63582510a42e2b4bf0c9e409700f98,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,小/小匙
00030ebf11e62cfa74ae492a0db133f0705ef82e,2,10063,＜魚類＞　（いわし類）　缶詰　油漬,1,缶/カン
00030ebf11e62cfa74ae492a0db133f0705ef82e,2,2017,＜いも類＞　じゃがいも　塊茎　皮なし　生,2,個片丁株玉房
00030ebf11e62cfa74ae492a0db133f0705ef82e,2,6183,（トマト類）　赤色ミニトマト　果実　生,4,個片丁株玉房
00030ebf11e62cfa74ae492a0db133f0705ef82e,2,6223,（にんにく類）　にんにく　りん茎　生,1,個片丁株玉房
00030ebf11e62cfa74ae492a0db133f0705ef82e,2,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
00030ebf11e62cfa74ae492a0db133f0705ef82e,2,17063,＜香辛料類＞　こしょう　黒　粉,NA,適量、お好み
00030ebf11e62cfa74ae492a0db133f0705ef82e,2,1077,こむぎ　［その他］　パン粉　生,NA,適量、お好み
00030ebf11e62cfa74ae492a0db133f0705ef82e,2,6239,パセリ　葉　生,NA,適量、お好み
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,11221,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　生,1,枚
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,6191,（なす類）　なす　果実　生,2,本
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,6223,（にんにく類）　にんにく　りん茎　生,3,個片丁株玉房
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,6226,（ねぎ類）　根深ねぎ　葉　軟白　生,1,個片丁株玉房
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,17004,＜調味料類＞　（辛味調味料類）　トウバンジャン,1,本
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,代表名,#N/A,NA,NA
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,17138,＜調味料類＞　（その他）　料理酒,NA,大/大匙
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,NA,大/大匙
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,NA,大/大匙
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,3003,（砂糖類）　車糖　上白糖,NA,大/大匙
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,17063,＜香辛料類＞　こしょう　黒　粉,NA,適量、お好み
002dee61f15efa89f4d76eba80a1b8a808b3fb84,4,14001,（植物油脂類）　オリーブ油,2,小/小匙
002dfad346ab48d6cb6c5774980079b49defefab,None,6020,（えんどう類）　さやえんどう　若ざや　生,NA,NA
002dfad346ab48d6cb6c5774980079b49defefab,None,9022,（こんぶ類）　塩昆布,NA,適量、お好み
002dfad346ab48d6cb6c5774980079b49defefab,None,14002,（植物油脂類）　ごま油,1,摘み/少々
0003237600cf5d2f8990de18446dbf987936da11,2,11123,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,200,g
0003237600cf5d2f8990de18446dbf987936da11,2,6366,（しょうが類）　しょうが　根茎　皮なし　生　おろし汁,1,小/小匙
0003237600cf5d2f8990de18446dbf987936da11,2,17138,＜調味料類＞　（その他）　料理酒,2,小/小匙
0003237600cf5d2f8990de18446dbf987936da11,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1.5,大/大匙
0003237600cf5d2f8990de18446dbf987936da11,2,17138,＜調味料類＞　（その他）　料理酒,1.5,大/大匙
0003237600cf5d2f8990de18446dbf987936da11,2,3022,（その他）　はちみつ,1,大/大匙
0003237600cf5d2f8990de18446dbf987936da11,2,1015,こむぎ　［小麦粉］　薄力粉　1等,1,摘み/少々
0003285ca8ec0fbf76c82917349fc457ad589d39,2,1088,こめ　［水稲めし］　精白米　うるち米,1,合
0003285ca8ec0fbf76c82917349fc457ad589d39,2,17101,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,2,大/大匙
0003285ca8ec0fbf76c82917349fc457ad589d39,2,nan,#N/A,1,大/大匙
